Survived,Pclass,SibSp,Parch,Age_Missing,FamilySize,IsAlone,Fare_Log,FarePerPerson_Log,Age_Log,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_U,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior,FamilyType_Alone,FamilyType_Small,FamilyType_Large,Pclass_Fare,Pclass_Age
1,3,0,0,0,1,1,2.856849444645328,2.856849444645328,3.7397090681103373,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.570548333935985,123.25723289583028
1,1,0,0,0,1,1,4.127453688900899,4.127453688900899,3.8091495291913238,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.127453688900899,44.11205606010564
0,3,0,0,0,1,1,2.7415301083428134,2.7415301083428134,3.1814408182815432,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.22459032502844,69.24427657860912
1,2,1,0,0,2,0,2.2974820948181423,1.700110080543813,2.074642972366386,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4.5949641896362845,13.923406806829206
0,3,0,0,0,1,1,1.7868306759913024,1.7868306759913024,3.3896972565270183,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.3604920279739074,85.97091736892355
1,1,1,0,0,2,0,3.9760732823939273,3.3015114756496344,3.856598422625725,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.9760732823939273,46.30416859682727
1,2,0,0,0,1,1,2.948677352978193,2.948677352978193,3.3937838295829588,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.897354705956386,57.55683163087752
0,3,1,0,0,2,0,2.716653089909478,2.0875089127575945,3.7599877606436487,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8.149959269728434,125.84370096266885
0,3,0,1,0,2,0,2.7187461285166266,2.089472314841989,3.251481853425612,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.15623838554988,74.48575725332525
0,3,0,0,0,1,1,1.2383162583483915,1.2383162583483915,3.4768483821885634,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3.7149487750451744,94.07274742395566
0,2,0,1,0,2,0,3.005321152952838,2.360509602196879,3.4726256561495674,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.010642305905676,62.44246670735413
1,1,1,1,0,3,0,3.7863962883736018,2.73213992196278,3.9083538485595097,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.7863962883736018,48.81687831310864
0,3,1,0,0,2,0,2.726001442437943,2.096280221998132,3.5843584781995483,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.178004327313829,105.09070836360169
0,3,0,0,0,1,1,3.6533740307164675,3.6533740307164675,2.6451456487697405,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,10.960122092149403,39.256489406885294
1,3,1,0,1,2,0,2.0295682911841086,1.4598700487782095,3.388017377110765,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.0887048735523255,85.82158242365918
0,3,0,0,0,1,1,2.0862681870221134,2.0862681870221134,3.566788444739799,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.25880456106634,103.208137844303
0,2,0,0,0,1,1,2.019638457309082,2.019638457309082,4.038363277261021,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.039276914618164,111.4668198229258
0,3,0,0,0,1,1,1.7120125511377995,1.7120125511377995,2.6847488875571606,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.136037653413398,40.96356295686677
1,1,1,0,0,2,0,4.325011739946337,3.6450111576572755,3.64512981384963,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.325011739946337,37.28774280825398
0,2,1,2,0,4,0,3.541483824144241,2.238529122077054,3.6844216043999247,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.082967648288482,77.64416573998011
1,2,0,0,0,1,1,2.947408250723802,2.947408250723802,1.5530660111879024,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5.894816501447604,7.451875540883371
0,3,0,0,0,1,1,2.434621618861795,2.434621618861795,3.6040687865603753,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.303864856585385,107.24234460518858
1,2,0,0,0,1,1,3.4965893763013733,3.4965893763013733,3.388246047361777,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.993178752602747,57.22793039975218
0,1,0,0,1,1,1,4.073805063502846,4.073805063502846,3.388017377110765,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.073805063502846,28.607194141219725
1,3,0,0,0,1,1,2.6510705948046516,2.6510705948046516,4.084195707284816,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.953211784413955,175.18244476404686
0,2,0,0,1,1,1,2.466768137084746,2.466768137084746,3.388017377110765,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.933536274169492,57.21438828243945
1,3,0,1,1,2,0,3.313498495665087,2.6560935288334635,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.94049548699526,85.82158242365918
1,1,0,1,0,2,0,4.923081952088295,4.237185094206857,3.6114014230652662,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.923081952088295,36.017894211248745
1,3,0,0,1,1,1,2.547576238058034,2.547576238058034,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7.642728714174102,85.82158242365918
1,3,0,0,0,1,1,2.3799627140153903,2.3799627140153903,3.392494402743116,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.139888142046171,86.22013041396026
0,1,0,0,0,1,1,4.42374422802575,4.42374422802575,3.0508116479731133,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4.42374422802575,20.13248960602824
1,2,1,0,0,2,0,2.9763557554603888,2.3329299939460113,4.1298786583075495,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5.9527115109207775,122.34075723617636
1,1,0,0,0,1,1,2.0358814269274563,2.0358814269274563,3.235209917030601,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2.0358814269274563,24.4117055687776
1,1,0,0,0,1,1,4.9354331851315605,4.9354331851315605,2.7011995324723372,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4.9354331851315605,13.897591155598572
0,3,0,0,0,1,1,2.5000333291796735,2.5000333291796735,3.5794246447049605,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,7.50009998753902,104.55872025576522
0,2,0,0,0,1,1,3.6884643679776046,3.6884643679776046,3.939878491012275,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.376928735955209,100.8247077158011
0,3,0,0,0,1,1,2.8550036140583734,2.8550036140583734,2.30789216981003,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,8.56501084217512,27.15963552880793
1,2,0,2,0,3,0,1.8263058129806384,1.0068502511998227,2.9838170164193096,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3.652611625961277,37.526217937518595
0,3,0,0,0,1,1,1.3209555198115503,1.3209555198115503,3.488506491438319,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3.962866559434651,95.21105448021873
0,3,2,4,0,7,0,1.642563162865928,0.46717821294221473,2.576961509891062,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4.927689488597784,36.47129893504104
0,3,0,0,0,1,1,1.2940694170773734,1.2940694170773734,3.59219519797468,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3.8822082512321203,105.94111279371364
1,3,0,0,0,1,1,0.5403572411720114,0.5403572411720114,3.8421894120747364,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.6210717235160343,136.88234840176128
1,2,1,0,1,2,0,3.158093440607926,2.5065743667879294,3.388017377110765,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.316186881215852,57.21438828243945
0,2,0,0,1,1,1,2.881392677448805,2.881392677448805,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.76278535489761,57.21438828243945
0,3,1,1,1,3,0,2.9919400923151045,1.9889833220565134,3.388017377110765,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,8.975820276945313,85.82158242365918
1,3,0,0,1,1,1,2.6170454064784314,2.6170454064784314,3.388017377110765,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7.851136219435294,85.82158242365918
0,3,2,4,1,7,0,2.4913442174464246,0.9487579220116565,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7.4740326523392735,85.82158242365918
0,1,0,0,1,1,1,5.122767966846247,5.122767966846247,3.388017377110765,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5.122767966846247,28.607194141219725
1,3,0,1,0,2,0,2.758908067371362,2.1271954548408867,3.6961683144792503,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.276724202114087,117.87785865187288
1,3,1,1,0,3,0,2.5919582347817403,1.6328874763367085,1.9624186972389195,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7.77587470434522,18.34955691165954
0,1,0,0,1,1,1,3.7454488056018307,3.7454488056018307,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3.7454488056018307,28.607194141219725
1,1,0,0,0,1,1,3.2659235194378913,3.2659235194378913,3.3749789974284488,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3.2659235194378913,28.22367000256928
1,3,1,0,0,2,0,3.0038988362203844,2.35915444448194,2.9671384132490766,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.011696508661153,55.30866452288632
0,3,0,0,1,1,1,2.9798874039921532,2.9798874039921532,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,8.93966221197646,85.82158242365918
1,3,0,0,0,1,1,3.279880609707633,3.279880609707633,2.9611777315657033,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.8396418291229,54.962138924671855
1,1,0,2,0,3,0,4.690848675077178,3.6104277024207336,3.161803988835549,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.690848675077178,22.613155397832607
0,3,0,0,0,1,1,2.384644227849606,2.384644227849606,1.9699332844198596,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7.153932683548819,18.510594325387704
1,1,1,3,0,5,0,4.705472430133571,3.1315778613620324,2.923915676589212,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.705472430133571,17.61403147305606
0,1,4,1,0,6,0,4.39426395233836,2.6624133932081078,3.3419612836477057,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4.39426395233836,27.27452672698804
1,1,0,0,0,1,1,4.854131960058232,4.854131960058232,3.436062958917421,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.854131960058232,30.064415219359947
1,3,0,2,1,3,0,3.2057784271909244,2.185103261970992,3.388017377110765,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.617335281572773,85.82158242365918
1,3,0,0,0,1,1,2.537775785218922,2.537775785218922,3.528776068887208,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7.613327355656766,99.24668333295585
0,3,0,1,0,2,0,3.334291616367327,2.676163858906543,2.943207790465125,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,10.00287484910198,53.929865427331066
1,2,2,0,1,3,0,3.4929710122113904,2.45340164937524,3.388017377110765,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,6.985942024422781,57.21438828243945
1,3,0,0,0,1,1,2.6491137368789004,2.6491137368789004,3.150787371200414,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.947341210636701,67.06333788498007
0,2,0,0,0,1,1,3.3216995255300565,3.3216995255300565,3.6726502332328224,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.643399051060113,76.71214107007935
0,3,1,0,0,2,0,2.7999606690356322,2.1658485694205747,3.323154290477937,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.399882007106896,80.2432112630809
1,2,1,0,0,2,0,3.054939420639389,2.4078411031913665,3.4471110544664905,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6.109878841278778,60.819041431652515
1,2,0,0,1,1,1,3.6921615621000767,3.6921615621000767,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7.3843231242001535,57.21438828243945
0,3,0,0,0,1,1,2.8981635451478476,2.8981635451478476,3.384875799082333,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.694490635443543,85.54298034608809
0,2,0,2,0,3,0,2.5329266762076292,1.5817446356839757,2.995080076286623,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.0658533524152585,37.97392061468163
1,3,3,0,1,4,0,1.7537460270298388,0.78574915101907,3.388017377110765,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.261238081089516,85.82158242365918
1,3,0,0,0,1,1,1.8088132237938825,1.8088132237938825,2.761945808631044,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5.426439671381647,44.491849046709326
0,1,0,0,0,1,1,4.695698039586913,4.695698039586913,3.3877886545577094,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.695698039586913,28.60042308256336
0,3,0,1,1,2,0,2.42195797528536,1.8138389143709344,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.26587392585608,85.82158242365918
0,2,0,2,0,3,0,3.191829344102535,2.1722068192992032,3.013284586606963,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.38365868820507,38.70829040528154
1,3,0,0,0,1,1,3.0676435490209752,3.0676435490209752,3.2463350815101135,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,9.202930647062926,74.08798024587587
1,3,2,0,1,3,0,3.4088248848254854,2.374276099017871,3.388017377110765,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10.226474654476457,85.82158242365918
0,3,1,0,0,2,0,2.4381818512817643,1.828750133567268,3.1117978049124755,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.314545553845293,64.38416795937925
1,1,4,0,1,5,0,2.6791361909375677,1.312244079609724,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2.6791361909375677,28.607194141219725
1,3,0,2,0,3,0,3.3442460052120166,2.3138283170733933,3.4469057031732633,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,10.032738015636049,91.20921417701622
0,3,1,0,0,2,0,0.8515175165313866,0.5137812515916232,3.48599699972612,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2.5545525495941597,94.96490363888134
0,2,1,2,0,4,0,1.7976918378811633,0.814889036403508,3.0709015324095685,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3.5953836757623265,41.12266431052965
1,1,0,0,0,1,1,5.122767966846247,5.122767966846247,2.3167693143854646,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5.122767966846247,9.142852947766844
0,3,0,3,0,4,0,3.1148433159078937,1.8535559531653918,3.3330576892629704,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.34452994772368,81.07169762448015
0,3,0,0,0,1,1,2.8836100601669674,2.8836100601669674,3.1448279470807305,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8.650830180500902,66.64704241197539
0,3,1,2,0,4,0,2.6101139094159103,1.4231444781677207,2.8495823791852106,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7.830341728247731,48.84169083112792
0,3,0,2,1,3,0,2.4920808535360006,1.546597504241841,3.388017377110765,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,7.476242560608002,85.82158242365918
0,3,2,2,0,5,0,2.174001440093457,0.9394915005111869,3.1472160277995154,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,6.52200432028037,66.81356392534913
1,1,0,0,0,1,1,4.260533914137291,4.260533914137291,3.999742932814317,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.260533914137291,53.584116444236585
0,2,1,0,0,2,0,3.0216826314364047,2.3761050351491537,4.039793012639837,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,6.043365262872809,111.6291633760546
1,2,0,0,0,1,1,1.9817598019490106,1.9817598019490106,2.6178390246299506,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3.963519603898021,25.412146146544316
0,3,1,0,0,2,0,2.006628884090019,1.4396218351604295,2.7271895149687904,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6.019886652270057,42.86956400899811
1,1,0,0,0,1,1,3.1177684738911764,3.1177684738911764,1.569965198617281,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.1177684738911764,3.80648091868251
0,3,2,0,0,3,0,2.682622985423715,1.7121990526408806,2.974277224449063,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.047868956271145,55.7264083934406
0,3,0,0,0,1,1,2.6827187178107383,2.6827187178107383,3.527648872563362,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.048156153432215,99.13149617884197
0,3,0,0,0,1,1,3.3403179357141424,3.3403179357141424,3.2743964751889645,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10.020953807142426,76.28181345840616
0,2,0,0,0,1,1,3.209047686549221,3.209047686549221,3.553273132248229,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.418095373098442,67.85490553554723
0,3,0,0,0,1,1,2.2567191491218592,2.2567191491218592,3.811656870463224,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.770157447365578,132.6759279091726
1,1,0,0,1,1,1,4.317250752034965,4.317250752034965,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.317250752034965,28.607194141219725
1,3,0,0,1,1,1,2.8844989913557044,2.8844989913557044,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.653496974067114,85.82158242365918
0,1,1,0,0,2,0,4.568304936550767,3.8854798316050796,3.0348984755829873,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.568304936550767,19.798866199517523
1,2,0,0,0,1,1,3.287763624168597,3.287763624168597,3.410252215602121,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.575527248337194,58.54575717782469
1,3,0,2,0,3,0,2.834177584908903,1.8466894760865162,2.851448236754976,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8.502532754726708,48.93851034001225
1,1,0,6,0,7,0,4.281761449079226,2.4155029796491214,3.3815684993895867,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4.281761449079226,28.416875297592707
1,1,0,4,0,5,0,4.064062315024014,2.5210826684570242,3.677045674667454,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4.064062315024014,38.5294385735826
0,3,2,1,0,4,0,2.228238630865389,1.121962537276325,2.6967786676719263,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,6.6847158925961665,41.4956288536675
0,3,0,0,1,1,1,1.8867362601311422,1.8867362601311422,3.388017377110765,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5.660208780393426,85.82158242365918
0,3,2,0,0,3,0,1.6757872929756343,0.8951351898013638,3.420161790711459,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5.027361878926903,88.72308380571906
0,3,0,0,0,1,1,3.3571653794644565,3.3571653794644565,3.7004986648047553,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,10.07149613839337,118.40243711094476
1,3,0,0,1,1,1,2.7078968560121193,2.7078968560121193,3.388017377110765,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.123690568036357,85.82158242365918
1,2,1,0,0,2,0,2.967692816522745,2.3246889919009717,2.8820943464582816,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,5.93538563304549,33.70324307220025
1,2,1,0,1,2,0,2.775160412607599,2.1424867608968854,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.550320825215198,57.21438828243945
1,1,0,0,0,1,1,4.66761902526058,4.66761902526058,3.517374485046185,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4.66761902526058,32.69584328345676
0,3,0,0,0,1,1,3.1624874673999006,3.1624874673999006,3.8507141339733706,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9.487462402199702,138.0799036809965
0,3,1,1,0,3,0,2.9849796709669008,1.982659863085346,2.881081847940955,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8.954939012900702,50.50066782899819
0,2,0,0,0,1,1,3.408368275899781,3.408368275899781,3.449503185456909,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.816736551799562,60.9694926852589
0,3,0,0,0,1,1,2.2308527583162037,2.2308527583162037,3.704526469875678,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.692558274948611,118.89240855508714
0,3,0,0,0,1,1,2.6366974043236344,2.6366974043236344,2.0967545849257654,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7.910092212970904,21.419130783404363
1,1,0,0,1,1,1,4.031246780498667,4.031246780498667,3.388017377110765,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4.031246780498667,28.607194141219725
1,3,5,0,0,6,0,2.698424017707578,1.1967618679032992,3.1543823881379716,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.095272053122734,67.31567006885105
1,3,0,2,0,3,0,3.1855547943126954,2.1664102094241056,3.23553353308114,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,9.556664382938086,73.25979160609512
0,3,0,0,0,1,1,2.863069075368156,2.863069075368156,3.7120338126900023,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8.589207226104469,119.81094020451494
1,1,1,0,0,2,0,5.114008035439099,4.426854793789952,3.4483046240084305,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,5.114008035439099,30.44703254511474
1,3,0,0,1,1,1,2.458887741389387,2.458887741389387,3.388017377110765,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,7.376663224168161,85.82158242365918
1,3,0,0,0,1,1,2.020792311242497,2.020792311242497,3.177326652048352,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.06237693372749,68.9476621941939
0,3,0,1,0,2,0,2.8957461786780643,2.2563840740933316,3.93128238174989,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.687238536034194,149.91690517362758
0,3,0,0,0,1,1,2.7047714986936042,2.7047714986936042,3.0576030270331076,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.114314496080812,60.8294904109686
0,3,0,0,0,1,1,2.808293646860558,2.808293646860558,3.755707565876101,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.424880940581673,125.29340335856364
0,3,0,2,1,3,0,2.7334450061221522,1.757041492414027,3.388017377110765,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8.200335018366456,85.82158242365918
1,1,0,1,0,2,0,4.107232817370603,3.4304049895560995,3.745439945124731,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4.107232817370603,41.32762495538688
0,3,0,0,1,1,1,2.7450826242585626,2.7450826242585626,3.388017377110765,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8.235247872775687,85.82158242365918
0,3,0,0,0,1,1,3.081313461644197,3.081313461644197,3.008393626523802,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,9.243940384932591,57.76451083576771
1,2,0,0,0,1,1,3.4582422705398708,3.4582422705398708,3.730303699769508,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.9164845410797415,81.38353604374531
0,3,0,0,0,1,1,2.3109400925767805,2.3109400925767805,3.845524936750473,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,6.932820277730341,137.34970843871335
